日期,城市,行政區,場站名稱,總車柱數,可借車數,可還位數,經度,緯度
2026-05-29 22:00:39,新北市,新莊區,塭仔圳十米園道(新莊歐洲村),35,7,28,121.44247,25.05186
2026-05-29 22:00:39,新北市,樹林區,佳園大成路口,14,10,3,121.38362,24.94487
2026-05-29 22:00:39,新北市,鶯歌區,光明育智路口,14,4,9,121.34560,24.95587
2026-05-29 22:00:39,新北市,三芝區,三生步道,20,0,0,121.51005,25.26815
2026-05-29 22:00:39,新北市,三重區,頂崁街210巷28弄口,15,6,9,121.47586,25.06803
2026-05-29 22:00:39,新北市,石門區,石門風箏公園停車場,25,0,0,121.54766,25.290158
2026-05-29 22:00:39,新北市,石碇區,石碇,23,0,0,121.65891,24.99139
2026-05-29 22:00:39,新北市,板橋區,光復街/中山路二段412巷口,15,9,6,121.48399,25.01902
2026-05-29 22:00:39,新北市,貢寮區,澳底公園,20,6,14,121.92559,25.05349
2026-05-29 22:00:39,新北市,貢寮區,龍門運動公園,20,12,8,121.93129,25.02706
2026-05-29 22:00:39,新北市,貢寮區,貢寮區公所,20,6,14,121.90614,25.02088
2026-05-29 22:00:39,新北市,淡水區,新市一路一段331巷/義山路一段163巷口(東南側),15,12,3,121.43596,25.18731
2026-05-29 22:00:39,新北市,淡水區,聖約翰科技大學,30,4,25,121.45166,25.22750
2026-05-29 22:00:39,新北市,新店區,碧潭大橋(溪洲路6巷),12,6,6,121.53426,24.96061
2026-05-29 22:00:39,新北市,板橋區,民生路二段226巷8弄,21,1,20,121.46996,25.02151
2026-05-29 22:00:39,新北市,新莊區,中正思源路口(西南側),46,2,44,121.45950,25.03821
2026-05-29 22:00:39,新北市,樹林區,大成學士路口,17,12,5,121.38196,24.94768
2026-05-29 22:00:39,新北市,鶯歌區,國際一路112巷口,15,9,5,121.33579,24.97667
2026-05-29 22:00:39,新北市,八里區,八里停五平面停車場,30,12,18,121.41758,25.15779
2026-05-29 22:00:39,新北市,汐止區,水蓮山莊,22,5,17,121.63010,25.07797
2026-05-29 22:00:39,新北市,板橋區,民生縣民大道口(東南側),22,0,22,121.47166,25.01862
2026-05-29 22:00:39,新北市,淡水區,沙崙路216巷口,20,7,13,121.42508,25.18428
2026-05-29 22:00:39,新北市,新莊區,中正思源路口(東北側),45,0,45,121.46103,25.03938
2026-05-29 22:00:39,新北市,新莊區,台水新莊服務所,36,0,36,121.46019,25.04152
2026-05-29 22:00:39,新北市,蘆洲區,捷運蘆洲站(蘆洲捷運公園),19,1,18,121.46358,25.09165
2026-05-29 22:00:39,新北市,三重區,修德國小(重陽路三段),22,0,21,121.48895,25.06620
2026-05-29 22:00:39,新北市,三峽區,民族街78巷口,11,3,8,121.36986,24.93021
2026-05-29 22:00:39,新北市,土城區,土城國中(永安街115巷),39,3,36,121.42894,24.96316
2026-05-29 22:00:39,新北市,中和區,光寶科技中和數位大樓,40,2,38,121.48761,25.00214
2026-05-29 22:00:39,新北市,平溪區,嶺腳車站,30,0,0,121.74788,25.03005
2026-05-29 22:00:39,新北市,汐止區,汐萬路一段343巷,16,13,3,121.64971,25.07716
2026-05-29 22:00:39,新北市,汐止區,濱湖大第(康寧街),20,12,8,121.63758,25.07225
2026-05-29 22:00:39,新北市,鶯歌區,鶯歌陶瓷老街,33,16,17,121.35100,24.95219
2026-05-29 22:00:39,新北市,三芝區,三芝兒三公園(三民街),17,10,7,121.50499,25.25874
2026-05-29 22:00:39,新北市,土城區,莊園街(金城舞5社區),40,30,10,121.44792,24.981311
2026-05-29 22:00:39,新北市,土城區,捷運海山站(3號出口),40,2,38,121.44935,24.98677
2026-05-29 22:00:39,新北市,平溪區,十分遊客中心,42,0,0,121.78279,25.04711
2026-05-29 22:00:39,新北市,汐止區,汐止國小,25,6,18,121.65433,25.06612
2026-05-29 22:00:39,新北市,板橋區,捷運亞東醫院站(3號出口),56,0,56,121.45258,24.99821
2026-05-29 22:00:39,新北市,鶯歌區,鶯歌火車站(仁愛路62號),42,0,42,121.35407,24.95505
2026-05-29 22:00:39,新北市,三重區,三重重陽公園,15,2,13,121.48367,25.05753
2026-05-29 22:00:39,新北市,中和區,錦和運動公園,64,2,62,121.49073,24.99213
2026-05-29 22:00:39,新北市,淡水區,沙崙路151巷口,26,20,6,121.42386,25.18345
2026-05-29 22:00:39,新北市,樹林區,學府大成路口,14,8,6,121.38139,24.95090
2026-05-29 22:00:39,新北市,樹林區,彭厝里(福順街),15,8,7,121.41641,24.97757
2026-05-29 22:00:39,新北市,八里區,頂罟公園,15,10,3,121.40413,25.15330
2026-05-29 22:00:39,新北市,平溪區,菁桐老街,27,0,0,121.72448,25.02398
2026-05-29 22:00:39,新北市,平溪區,平溪市民活動中心,20,0,0,121.73720,25.02484
2026-05-29 22:00:39,新北市,汐止區,同興工建路口,20,7,13,121.63682,25.06249
2026-05-29 22:00:39,新北市,三重區,三和國中(自強路三段110巷),22,7,15,121.48694,25.07480
2026-05-29 22:00:39,新北市,平溪區,平溪國中,55,0,0,121.73422,25.02348
2026-05-29 22:00:39,新北市,淡水區,淡水老街廣場,28,5,23,121.44428,25.16891
2026-05-29 22:00:39,新北市,鶯歌區,臺鐵鳳鳴站,40,0,40,121.33674,24.97227
2026-05-29 22:00:39,新北市,鶯歌區,臺鐵鳳鳴站(鶯歌路),20,0,20,121.33651,24.97189
2026-05-29 22:00:39,新北市,八里區,訊塘廣場(義民中華路口),21,4,17,121.39564,25.14256
2026-05-29 22:00:39,新北市,三重區,光復路二段42巷口,18,1,17,121.47203,25.05452
2026-05-29 22:00:39,新北市,三重區,三和路四段73號旁,15,4,11,121.48977,25.07513
2026-05-29 22:00:39,新北市,泰山區,台麗街13巷,22,8,11,121.42464,25.03829
2026-05-29 22:00:39,新北市,三重區,三張地下停車場,22,13,9,121.48981,25.07054
2026-05-29 22:00:39,新北市,三峽區,三鶯國民運動中心停車場,32,8,24,121.36941,24.93614
2026-05-29 22:00:39,新北市,土城區,學府中正路口(A+社區),40,5,35,121.44534,24.97551
2026-05-29 22:00:39,新北市,中和區,員山市場臨時平面停車場,27,10,17,121.48063,25.00676
2026-05-29 22:00:39,新北市,泰山區,莊田信華三街口(潤見築社區),40,30,10,121.43981,25.04303
2026-05-29 22:00:39,新北市,新店區,大豐里(建國路),13,4,9,121.53799,24.97991
2026-05-29 22:00:39,新北市,蘆洲區,蘆洲兒四公園,17,10,5,121.47625,25.08871
2026-05-29 22:00:39,新北市,蘆洲區,九芎街90巷口,15,3,7,121.46567,25.08024
2026-05-29 22:00:39,新北市,三重區,光復路一段15巷口,29,3,26,121.47213,25.04751
2026-05-29 22:00:39,新北市,三峽區,添福里(添福15號之33),16,10,6,121.37254,24.90475
2026-05-29 22:00:39,新北市,林口區,師大林口校區誠樓前,29,5,24,121.40220,25.06929
2026-05-29 22:00:39,新北市,板橋區,文德新海路口,18,0,18,121.46112,25.02353
2026-05-29 22:00:39,新北市,板橋區,民族路225巷,13,6,7,121.46995,25.00779
2026-05-29 22:00:39,新北市,深坑區,深坑國中,13,8,5,121.61889,25.00167
2026-05-29 22:00:39,新北市,三重區,永德市民活動中心,20,19,1,121.48842,25.07285
2026-05-29 22:00:39,新北市,三重區,自強臨時平面停車場,21,12,9,121.49515,25.08229
2026-05-29 22:00:39,新北市,中和區,佳和公園(中山路二段64巷5弄),26,9,17,121.50186,25.00435
2026-05-29 22:00:39,新北市,中和區,中興街180巷口,18,13,1,121.49985,24.99098
2026-05-29 22:00:39,新北市,板橋區,光復光榮巷口,13,2,11,121.48473,25.02139
2026-05-29 22:00:39,新北市,泰山區,貴子路36巷3弄口,12,3,9,121.42591,25.04137
2026-05-29 22:00:39,新北市,新店區,中山路31巷(波爾多2社區),40,19,12,121.52478,24.98030
2026-05-29 22:00:39,新北市,新莊區,登龍平面停車場,32,1,31,121.45654,25.03662
2026-05-29 22:00:39,新北市,蘆洲區,光華長榮路口,16,4,11,121.46407,25.08188
2026-05-29 22:00:39,新北市,鶯歌區,公八停車場,15,0,15,121.34285,24.95515
2026-05-29 22:00:39,新北市,鶯歌區,龍三鳳鳴路口,18,11,6,121.33137,24.97286
2026-05-29 22:00:39,新北市,三峽區,臺北大學公共事務大樓(法商大道),44,5,39,121.37212,24.94363
2026-05-29 22:00:39,新北市,土城區,惜福公園,20,5,15,121.44815,24.98144
2026-05-29 22:00:39,新北市,三重區,光榮國中(秀江街),20,2,18,121.49994,25.07221
2026-05-29 22:00:39,新北市,三重區,仁信段平面停車場,12,4,8,121.49629,25.07914
2026-05-29 22:00:39,新北市,三峽區,臺北大學行政大樓(法商大道),33,8,25,121.3712,24.94494
2026-05-29 22:00:39,新北市,三峽區,臺北大學懷德居木師基地,21,10,11,121.36743,24.94334
2026-05-29 22:00:39,新北市,土城區,裕民路55巷,17,9,5,121.44948,24.98860
2026-05-29 22:00:39,新北市,土城區,中華路一段70巷口,12,1,11,121.4454,24.98825
2026-05-29 22:00:39,新北市,中和區,板南立言街口,50,4,46,121.48791,25.00655
2026-05-29 22:00:39,新北市,永和區,中正路242巷口,13,7,6,121.51634,24.99816
2026-05-29 22:00:39,新北市,板橋區,文化懷德街口,24,2,22,121.47574,25.03359
2026-05-29 22:00:39,新北市,板橋區,國慶路149巷口,14,11,3,121.46151,24.99605
2026-05-29 22:00:39,新北市,板橋區,後埔國小(實踐路/重慶路155巷口),24,2,22,121.46417,25.00412
2026-05-29 22:00:39,新北市,新店區,吉安停車場,14,2,12,121.51635,24.96623
2026-05-29 22:00:39,新北市,新店區,安興祥和路口,15,6,9,121.51546,24.97666
2026-05-29 22:00:39,新北市,新店區,寶高路120巷口,14,11,3,121.55433,24.97622
2026-05-29 22:00:39,新北市,新莊區,八德立體停車場,14,1,13,121.42532,25.02271
2026-05-29 22:00:39,新北市,新莊區,中央昌仁路口,14,10,3,121.45355,25.05895
2026-05-29 22:00:39,新北市,樹林區,樹林藝文綜合行政大樓停車場,18,3,15,121.42853,24.99636
2026-05-29 22:00:39,新北市,樹林區,大雅佳園路口,14,4,10,121.38067,24.94447
2026-05-29 22:00:39,新北市,蘆洲區,永平公園(東南側),21,0,20,121.45909,25.08985
2026-05-29 22:00:39,新北市,鶯歌區,鶯歌火車站(文化路),25,6,19,121.35697,24.95536
2026-05-29 22:00:39,新北市,三重區,仁義街26巷,17,5,12,121.49811,25.07740
2026-05-29 22:00:39,新北市,林口區,南勢六街81巷口,15,4,11,121.35475,25.07255
2026-05-29 22:00:39,新北市,林口區,文化北路一段412巷口,27,8,18,121.36492,25.07659
2026-05-29 22:00:39,新北市,淡水區,輕軌濱海義山站(西南側),30,1,29,121.43734,25.18961
2026-05-29 22:00:39,新北市,蘆洲區,蘆洲仁愛國小(水湳街),16,6,10,121.46947,25.09209
2026-05-29 22:00:39,新北市,土城區,永豐路157巷口,21,9,12,121.46709,24.98171
2026-05-29 22:00:39,新北市,林口區,師大林口校區行政大樓,18,5,13,121.40133,25.06726
2026-05-29 22:00:39,新北市,板橋區,華德公園平面停車場,18,6,9,121.45339,24.99292
2026-05-29 22:00:39,新北市,新店區,中央陸橋(中央一街),16,9,7,121.52736,24.97371
2026-05-29 22:00:39,新北市,新莊區,龍安福營路口,15,2,13,121.41931,25.02022
2026-05-29 22:00:39,新北市,八里區,渡船頭平面停車場,33,14,18,121.43527,25.15687
2026-05-29 22:00:39,新北市,三芝區,三芝區公所,15,14,1,121.50082,25.25788
2026-05-29 22:00:39,新北市,三重區,簡仔舍街(河家歡社區),40,21,19,121.48652,25.05138
2026-05-29 22:00:39,新北市,永和區,福和國中(永利路),22,0,22,121.52033,25.00432
2026-05-29 22:00:39,新北市,汐止區,水返腳公園,28,2,26,121.65901,25.06813
2026-05-29 22:00:39,新北市,汐止區,同興大同路口,30,0,30,121.63882,25.05981
2026-05-29 22:00:39,新北市,汐止區,保長路51巷口,21,6,15,121.67382,25.07840
2026-05-29 22:00:39,新北市,林口區,湖北市民活動中心,10,5,5,121.38670,25.09612
2026-05-29 22:00:39,新北市,板橋區,板橋公車站,60,1,59,121.46210,25.01269
2026-05-29 22:00:39,新北市,淡水區,民權路3巷12弄口,21,3,18,121.46151,25.14288
2026-05-29 22:00:39,新北市,淡水區,新市二路四段230巷,22,15,7,121.44564,25.19087
2026-05-29 22:00:39,新北市,新店區,民權二十張路口,14,0,13,121.53966,24.98291
2026-05-29 22:00:39,新北市,蘆洲區,國立空中大學(中正路174巷口),15,1,14,121.46720,25.08782
2026-05-29 22:00:39,新北市,蘆洲區,三民民族路口,40,3,37,121.47494,25.08367
2026-05-29 22:00:39,新北市,三重區,光復路一段99巷口,18,3,15,121.47209,25.05109
2026-05-29 22:00:39,新北市,三重區,集美街58巷口(東北側),16,0,16,121.48833,25.05500
2026-05-29 22:00:39,新北市,鶯歌區,北鶯公園,15,8,7,121.35942,24.95777
2026-05-29 22:00:39,新北市,八里區,八里福朋喜來登酒店,30,13,17,121.42945,25.15922
2026-05-29 22:00:39,新北市,三芝區,馬偕醫學大學(第二教研大樓),26,8,18,121.49559,25.25303
2026-05-29 22:00:39,新北市,三重區,重新路五段(心天匯社區),40,4,36,121.46815,25.04468
2026-05-29 22:00:39,新北市,三重區,光復中興北街175巷口(西北側),41,1,40,121.47205,25.05676
2026-05-29 22:00:39,新北市,三重區,仁愛仁和街口,15,1,14,121.49569,25.07354
2026-05-29 22:00:39,新北市,中和區,建二建三路口,20,10,10,121.48680,25.00369
2026-05-29 22:00:39,新北市,石門區,草里,20,0,0,121.60759,25.28070
2026-05-29 22:00:39,新北市,汐止區,汐止區農會附設老人活動中心,16,0,0,121.64241,25.09705
2026-05-29 22:00:39,新北市,板橋區,府中汽車停車場,28,0,28,121.45882,25.00745
2026-05-29 22:00:39,新北市,板橋區,田單北街/懷德街201巷(一川社區),40,13,27,121.48186,25.03025
2026-05-29 22:00:39,新北市,淡水區,新市六後洲路口,15,14,0,121.43070,25.20285
2026-05-29 22:00:39,新北市,新店區,安和碧安街口,20,7,13,121.51776,24.96696
2026-05-29 22:00:39,新北市,新店區,啟文央北二路口(中央公園社區),40,27,13,121.52935,24.97976
2026-05-29 22:00:39,新北市,新莊區,幸福路753巷口,19,14,4,121.44834,25.04914
2026-05-29 22:00:39,新北市,新莊區,幸福路678巷口,13,9,4,121.45063,25.04920
2026-05-29 22:00:39,新北市,樹林區,佳園路三段101巷80弄口,15,6,9,121.39488,24.94984
2026-05-29 22:00:39,新北市,三峽區,國慶學成路口,10,4,6,121.37397,24.94095
2026-05-29 22:00:39,新北市,三峽區,八安大橋(清水街),10,3,7,121.36891,24.92701
2026-05-29 22:00:39,新北市,五股區,中興路二段37巷口,20,11,9,121.46240,25.07540
2026-05-29 22:00:39,新北市,汐止區,五堵橋下籃球場,17,13,4,121.66558,25.07553
2026-05-29 22:00:39,新北市,林口區,林口夜市(中山路),11,4,7,121.38689,25.07914
2026-05-29 22:00:39,新北市,板橋區,縣民觀光街口,24,1,22,121.4692,25.01702
2026-05-29 22:00:39,新北市,板橋區,懷石公園,17,8,9,121.48137,25.03114
2026-05-29 22:00:39,新北市,深坑區,埔新街61巷口,15,5,7,121.61987,25.00241
2026-05-29 22:00:39,新北市,新店區,新和街32巷口,17,11,6,121.51920,24.98470
2026-05-29 22:00:39,新北市,新莊區,遠東動力企業總部(福營路),30,1,29,121.43045,25.03033
2026-05-29 22:00:39,新北市,樹林區,東豐街85巷口,12,3,9,121.41016,24.97375
2026-05-29 22:00:39,新北市,蘆洲區,普庵寺,23,6,12,121.48214,25.08801
2026-05-29 22:00:39,新北市,土城區,延和廣場,19,3,11,121.46415,24.98704
2026-05-29 22:00:39,新北市,五股區,成州停車場,18,7,11,121.44836,25.10013
2026-05-29 22:00:39,新北市,五股區,永安橋下停車場,14,8,6,121.44905,25.07978
2026-05-29 22:00:39,新北市,永和區,中正路465巷,17,7,8,121.51591,25.00587
2026-05-29 22:00:39,新北市,林口區,竹林一文化一路口,15,7,8,121.38538,25.08565
2026-05-29 22:00:39,新北市,板橋區,重慶路89巷,13,0,13,121.46206,25.00633
2026-05-29 22:00:39,新北市,板橋區,環河西華江六路口(翠亨村社區),40,9,31,121.47090,25.03609
2026-05-29 22:00:39,新北市,泰山區,文中一平面停車場,20,5,15,121.42845,25.04512
2026-05-29 22:00:39,新北市,雙溪區,牡丹車站,60,0,0,121.8518644,25.0590226
2026-05-29 22:00:39,新北市,三峽區,臺北大學商學院(尋鳶大道),11,1,10,121.37249,24.94557
2026-05-29 22:00:39,新北市,汐止區,大同建成路口,30,10,19,121.66558,25.07258
2026-05-29 22:00:39,新北市,林口區,林口東湖國小,15,5,10,121.38195,25.07713
2026-05-29 22:00:39,新北市,林口區,八德路500巷,20,11,9,121.35626,25.06715
2026-05-29 22:00:39,新北市,板橋區,板橋國小,22,0,22,121.45799,25.01035
2026-05-29 22:00:39,新北市,新店區,安華公園,22,10,12,121.53538,24.97374
2026-05-29 22:00:39,新北市,蘆洲區,蘆洲鷺江停車場,12,2,10,121.47693,25.08619
2026-05-29 22:00:39,新北市,蘆洲區,民族路257巷/民族路327巷,39,24,15,121.47515,25.09021
2026-05-29 22:00:39,新北市,八里區,商港公園(商港八商港一路口),15,1,14,121.40026,25.15039
2026-05-29 22:00:39,新北市,三芝區,馬偕醫學大學(圓環),20,3,15,121.49571,25.25438
2026-05-29 22:00:39,新北市,土城區,青雲路411巷口(樂晴市樂郡區社區),39,22,17,121.45911,24.97582
2026-05-29 22:00:39,新北市,汐止區,建成段平面停車場,15,9,6,121.66542,25.07336
2026-05-29 22:00:39,新北市,林口區,民族仁愛路口,17,8,9,121.37068,25.07951
2026-05-29 22:00:39,新北市,林口區,湖子和福宮,15,3,12,121.38847,25.09260
2026-05-29 22:00:39,新北市,泰山區,新北大道幸福路口(大道鎏域社區),40,28,12,121.43671,25.04934
2026-05-29 22:00:39,新北市,三峽區,國光街330巷口,16,6,7,121.37212,24.93942
2026-05-29 22:00:39,新北市,土城區,承天路4巷(MRT社區),40,12,28,121.43617,24.96400
2026-05-29 22:00:39,新北市,汐止區,汐萬康寧街口,13,3,10,121.65023,25.07479
2026-05-29 22:00:39,新北市,林口區,東明一街121巷,20,8,12,121.39018,25.06976
2026-05-29 22:00:39,新北市,林口區,師大林口校區體育館前,16,6,9,121.40216,25.06703
2026-05-29 22:00:39,新北市,林口區,宗北公園,15,8,6,121.38380,25.08809
2026-05-29 22:00:39,新北市,板橋區,忠孝國中地下停車場,20,0,20,121.46241,25.00378
2026-05-29 22:00:39,新北市,板橋區,五權公園地下停車場,25,16,7,121.46463,24.99265
2026-05-29 22:00:39,新北市,泰山區,莊泰義東街口(新潤A5社區),40,2,38,121.43911,25.05025
2026-05-29 22:00:39,新北市,淡水區,濱海路二段/濱海路二段202巷,15,4,11,121.43470,25.19015
2026-05-29 22:00:39,新北市,新莊區,長青公園,11,2,8,121.45662,25.04246
2026-05-29 22:00:39,新北市,鶯歌區,鳳七鶯歌路口,11,6,5,121.33193,24.96916
2026-05-29 22:00:39,新北市,三重區,國道車路頭街口,20,4,16,121.48424,25.07307
2026-05-29 22:00:39,新北市,中和區,莒光路136巷口,15,4,5,121.47261,25.00133
2026-05-29 22:00:39,新北市,中和區,秀朗路三段10巷12弄,17,12,2,121.52567,24.99719
2026-05-29 22:00:39,新北市,永和區,環河西路二段217巷口,17,5,12,121.50109,25.01016
2026-05-29 22:00:39,新北市,板橋區,湳雅夜市停車場,10,5,5,121.45345,25.00557
2026-05-29 22:00:39,新北市,板橋區,華江五華江一路口(帝國花園廣場社區),39,25,14,121.47336,25.03474
2026-05-29 22:00:39,新北市,板橋區,華江一華江二路口(吾界社區),40,24,16,121.47677,25.03596
